STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,SOCIO_ECON_STATUS,Socio-economic status,DEATH_CAUSE,Cause of death,CALC_METHODOLOGY,Calculation methodology,GESTATION_THRESHOLD,Gestation period threshold,HEALTH_STATUS,Health status,DISEASE,Disease,CANCER_SITE,Cancer site,TIME_PERIOD,Time period,OBS_VALUE,Observation value,DECIMALS,Decimals,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,AUS,Australia,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HEPB,Hepatitis B,_Z,Not applicable,2002,,2.1,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,AUS,Australia,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HEPB,Hepatitis B,_Z,Not applicable,2003,,1.8,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,AUS,Australia,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HEPB,Hepatitis B,_Z,Not applicable,2004,,1.4,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,AUS,Australia,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HEPB,Hepatitis B,_Z,Not applicable,2005,,1.2,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,AUS,Australia,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HEPB,Hepatitis B,_Z,Not applicable,2006,,1.4,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,AUS,Australia,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HEPB,Hepatitis B,_Z,Not applicable,2007,,1.4,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,AUS,Australia,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HEPB,Hepatitis B,_Z,Not applicable,2008,,1.3,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,AUS,Australia,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HEPB,Hepatitis B,_Z,Not applicable,2009,,1.1,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,AUS,Australia,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HEPB,Hepatitis B,_Z,Not applicable,2010,,1,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,BEL,Belgium,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HEPB,Hepatitis B,_Z,Not applicable,2005,,3.5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,BEL,Belgium,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HEPB,Hepatitis B,_Z,Not applicable,2006,,2.8,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,BEL,Belgium,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HEPB,Hepatitis B,_Z,Not applicable,2007,,4.4,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,BEL,Belgium,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HEPB,Hepatitis B,_Z,Not applicable,2008,,4.3,,1,One,,,,,,,0,Units
